threads, chunks, time
4, 250, 8.33299
4, 250, 8.41035
4, 250, 8.47575
4, 250, 8.14093
4, 250, 8.68838
4, 250, 8.36529
4, 250, 8.18582
4, 250, 8.30484
4, 250, 8.09845
4, 250, 8.03112
7, 1, 5.07588
7, 1, 4.85865
7, 1, 4.87871
7, 1, 4.85983
7, 1, 4.78331
7, 1, 4.85752
7, 1, 4.73073
7, 1, 4.71205
7, 1, 5.09016
7, 1, 4.85978
7, 1, 4.76342
7, 1, 4.73051
7, 1, 4.90906
7, 1, 4.84654
7, 1, 4.85473
7, 1, 4.61347
7, 1, 4.59119
7, 1, 4.6037
7, 1, 4.64211
7, 1, 4.65981
7, 1, 4.68209
7, 1, 4.62644
7, 1, 5.02332
7, 1, 4.72025
7, 1, 4.65231
7, 1, 4.67178
7, 1, 4.72994
7, 1, 4.66064
7, 1, 4.61134
7, 1, 4.71347
7, 1, 4.72942
7, 1, 4.70537
7, 1, 4.67182
7, 1, 4.63189
7, 1, 4.63692
7, 1, 4.6808
7, 1, 4.70751
7, 1, 4.67153
7, 1, 5.0829
7, 1, 5.63409
7, 1, 6.01582
7, 1, 4.82644
7, 1, 4.68857
7, 1, 4.69015
7, 1, 5.32972
7, 1, 5.39481
7, 1, 4.84059
7, 1, 4.87391
7, 1, 5.4545
7, 1, 5.97964
7, 1, 5.54207
7, 1, 4.61299
7, 1, 4.63023
7, 1, 4.86603
7, 1, 4.74942
7, 1, 4.69172
7, 1, 4.67192
7, 1, 4.83248
7, 1, 4.73334
7, 1, 4.71005
7, 1, 4.79507
7, 1, 4.65777
7, 1, 4.94557
7, 1, 5.96871
7, 1, 5.72325
7, 1, 5.66093
7, 1, 4.74673
7, 1, 4.70798
7, 1, 4.71026
7, 1, 4.77481
7, 1, 4.72388
7, 1, 4.73615
7, 1, 4.82819
7, 1, 4.71353
7, 1, 4.71748
7, 1, 4.71502
7, 1, 6.17486
7, 1, 4.95648
7, 1, 4.6867
7, 1, 5.63889
7, 1, 5.28752
7, 1, 5.18627
7, 1, 4.64482
7, 1, 5.21505
7, 1, 4.96732
7, 1, 4.92971
7, 1, 4.90706
7, 1, 5.09633
7, 1, 4.82411
7, 1, 4.64628
7, 1, 4.66456
7, 1, 4.65333
7, 1, 4.63986
7, 1, 4.68269
7, 1, 4.70047
7, 1, 4.68754
7, 1, 4.66562
7, 1, 5.13358
7, 1, 4.77534
7, 1, 4.67046
7, 10, 4.55523
7, 10, 4.74203
7, 10, 4.688
7, 10, 4.67133
7, 10, 4.85564
7, 10, 4.68898
7, 10, 4.62245
7, 10, 4.78296
7, 10, 4.70435
7, 10, 4.69136
7, 10, 4.66978
7, 10, 4.67844
7, 10, 4.68018
7, 10, 4.81701
7, 10, 4.69766
7, 10, 4.67659
7, 10, 4.79838
7, 10, 4.66907
7, 10, 4.71661
7, 10, 4.61915
7, 10, 4.64078
7, 10, 4.61502
7, 10, 4.66483
7, 10, 4.63905
7, 10, 4.6414
7, 10, 4.70189
7, 10, 4.6153
7, 10, 4.97927
7, 10, 5.38261
7, 10, 4.97049
7, 10, 4.65585
7, 10, 4.57795
7, 10, 4.64297
7, 10, 5.10085
7, 10, 4.73361
7, 10, 4.69003
7, 10, 5.18005
7, 10, 5.22102
7, 10, 5.39087
7, 10, 5.47666
7, 10, 5.13778
7, 10, 4.63269
7, 10, 5.02402
7, 10, 4.90361
7, 10, 4.76111
7, 10, 4.94514
7, 10, 5.15458
7, 10, 4.91078
7, 10, 5.31377
7, 10, 5.83263
7, 10, 5.86824
7, 10, 4.83555
7, 10, 4.72526
7, 10, 4.77306
7, 10, 4.73512
7, 10, 4.88977
7, 10, 5.61959
7, 10, 4.87676
7, 10, 5.11617
7, 10, 4.83081
7, 10, 4.67191
7, 10, 4.71218
7, 10, 4.69112
7, 10, 5.76756
7, 10, 5.83432
7, 10, 5.65366
7, 10, 4.75985
7, 10, 4.56866
7, 10, 4.70933
7, 10, 4.57479
7, 10, 4.62915
7, 10, 5.35813
7, 10, 5.28286
7, 10, 5.48215
7, 10, 4.67267
7, 10, 4.66642
7, 10, 5.12814
7, 10, 4.62467
7, 10, 5.64193
7, 10, 5.07959
7, 10, 4.64635
7, 10, 4.66098
7, 10, 5.43863
7, 10, 4.62466
7, 10, 4.67319
7, 10, 4.70102
7, 10, 4.72431
7, 10, 5.01936
7, 10, 5.23447
7, 10, 4.58645
7, 10, 5.25574
7, 10, 4.68585
7, 10, 4.68043
7, 10, 4.70804
7, 10, 4.82568
7, 10, 4.6396
7, 10, 4.56846
7, 10, 4.56694
7, 10, 4.99825
7, 10, 4.89638
7, 50, 4.7217
7, 50, 4.80457
7, 50, 4.74534
7, 50, 4.66648
7, 50, 4.72081
7, 50, 4.63633
7, 50, 4.64455
7, 50, 4.63765
7, 50, 4.75575
7, 50, 4.67724
7, 50, 4.65785
7, 50, 4.63618
7, 50, 4.64939
7, 50, 4.63825
7, 50, 4.63782
7, 50, 4.63136
7, 50, 4.63624
7, 50, 4.63098
7, 50, 4.63019
7, 50, 4.64585
7, 50, 4.62127
7, 50, 4.64459
7, 50, 4.63672
7, 50, 4.62602
7, 50, 4.62031
7, 50, 4.64705
7, 50, 4.63909
7, 50, 4.64706
7, 50, 4.67999
7, 50, 4.61709
7, 50, 4.65818
7, 50, 4.63095
7, 50, 4.63293
7, 50, 4.65471
7, 50, 4.62675
7, 50, 4.63813
7, 50, 4.62396
7, 50, 4.62751
7, 50, 4.63377
7, 50, 4.64299
7, 50, 4.63754
7, 50, 4.62987
7, 50, 4.62902
7, 50, 4.63016
7, 50, 4.6285
7, 50, 4.66718
7, 50, 4.63321
7, 50, 4.63343
7, 50, 4.67157
7, 50, 4.62467
7, 50, 4.64075
7, 50, 4.67359
7, 50, 4.64632
7, 50, 4.61903
7, 50, 4.63471
7, 50, 4.63071
7, 50, 4.62945
7, 50, 4.64098
7, 50, 4.63773
7, 50, 4.64564
7, 50, 4.61623
7, 50, 4.65158
7, 50, 4.62614
7, 50, 4.64241
7, 50, 4.65784
7, 50, 4.63149
7, 50, 4.68065
7, 50, 4.81049
7, 50, 4.64603
7, 50, 4.63199
7, 50, 4.65939
7, 50, 4.68127
